Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
4,39,1,9991,0,1,1900-01-05 13:01:00,1,37,37,5,5,1900-01-05 18:07:00,0,0,0,1,0,0,31,0,0,5,7,3,10333333333333300,0,0,5,6,3,12:00:00,0,10:08:00,01:04:00,0.093055556,Dropout
1,17,1,9254,1,1,1900-01-05 14:00:00,1,19,1,9,4,1900-01-05 04:09:00,1,0,0,1,0,0,19,0,0,6,11,3,12:00:00,0,0,6,11,4,11:25:00,0,07:06:00,02:06:00,00:32:00,Dropout
4,39,1,8014,0,1,1900-01-05 13:01:00,1,37,37,9,7,1900-01-05 20:00:00,0,0,0,1,0,1,43,0,0,6,6,0,00:00:00,0,0,5,5,0,00:00:00,0,08:09:00,01:04:00,03:51:00,Dropout
1,17,2,9254,1,1,1900-01-05 12:00:00,1,38,38,9,8,1900-01-05 02:06:00,1,0,0,1,0,1,20,0,0,6,6,6,13166666666666600,0,0,6,6,6,14:00:00,0,13:09:00,-0.3,0.054861111,Graduate
1,1,2,9500,1,1,1900-01-05 11:00:00,1,1,1,5,9,1900-01-05 09:05:00,1,0,0,1,0,1,19,0,0,8,8,8,139475,0,0,8,8,8,139475,0,09:04:00,-0.8,-3.12,Graduate
1,1,1,9670,1,1,1900-01-05 13:01:00,1,3,1,1,7,1900-01-06 11:00:00,0,0,0,1,0,0,22,0,0,5,6,3,11333333333333300,0,0,5,5,0,00:00:00,0,09:04:00,-0.8,-3.12,Dropout
1,1,1,8014,0,1,1900-01-05 13:01:00,1,3,1,1,7,1900-01-04 04:00:00,0,0,0,1,0,0,26,0,2,8,11,7,0.552083333,0,2,7,7,7,12285714285714200,0,16:02:00,00:03:00,-0.92,Graduate
1,18,1,9147,1,1,1900-01-06 16:00:00,1,19,19,5,8,1900-01-05 17:06:00,1,0,0,1,0,1,19,0,0,5,6,5,12:06:00,0,0,5,8,5,11:25:00,0,10:08:00,01:04:00,0.093055556,Graduate
1,7,1,9500,1,3,1900-01-05 00:00:00,1,19,3,4,2,1900-01-05 00:00:00,1,0,0,1,0,0,29,0,0,8,8,6,12:25:00,1,0,8,8,6,12:25:00,1,12:07:00,03:07:00,-1.7,Dropout
1,15,1,9556,1,1,1900-01-04 18:00:00,26,3,19,122,144,1900-01-04 18:00:00,0,0,0,1,0,0,20,1,0,7,14,0,00:00:00,6,0,7,12,2,11666666666666600,0,08:09:00,01:04:00,03:51:00,Enrolled
4,1,1,9991,0,1,1900-01-05 20:00:00,1,37,37,9,7,1900-01-05 19:00:00,0,0,0,1,0,1,38,0,0,5,8,5,11:00:00,0,0,5,7,5,11:04:00,0,09:04:00,-0.8,-3.12,Enrolled
1,39,1,9003,1,1,1900-01-04 04:00:00,1,37,37,9,5,1900-01-04 14:00:00,0,0,0,1,0,0,41,0,8,12,17,12,11833333333333300,0,3,12,22,9,12:07:00,0,15:05:00,02:08:00,-4.06,Graduate
1,1,6,9500,1,1,1900-01-05 19:00:00,1,19,38,4,9,1900-01-05 08:05:00,1,0,0,1,0,0,19,0,0,8,10,6,13066666666666600,0,0,8,10,6,13066666666666600,0,12:07:00,03:07:00,-1.7,Dropout
1,1,1,9070,1,1,1900-01-05 16:00:00,1,1,38,4,5,1900-01-05 12:02:00,0,0,1,1,0,0,19,0,0,6,6,6,13833333333333300,0,0,6,8,6,13875,0,10:08:00,01:04:00,0.093055556,Graduate
4,7,1,9500,1,3,1900-01-05 10:00:00,1,3,19,2,3,1900-01-05 10:00:00,0,0,0,1,0,0,43,0,0,7,7,3,13833333333333300,1,0,7,7,0,00:00:00,0,16:02:00,00:03:00,-0.92,Dropout
1,17,1,9130,1,1,1900-01-06 01:00:00,1,38,37,9,7,1900-01-05 09:03:00,1,0,0,1,0,0,19,0,0,5,5,5,11:08:00,0,0,5,5,5,13:02:00,0,10:08:00,01:04:00,0.093055556,Graduate
1,1,1,171,1,1,1900-01-05 13:01:00,1,19,38,9,8,1900-01-05 08:02:00,1,0,0,1,1,1,19,0,6,12,12,12,13333333333333300,0,4,11,15,10,12818181818181800,0,08:09:00,01:04:00,03:51:00,Enrolled
1,1,6,9500,1,1,1900-01-06 02:00:00,1,2,19,3,9,1900-01-05 10:03:00,1,0,0,1,1,0,18,0,0,8,8,8,1374625,0,0,8,8,8,1374625,0,09:04:00,-0.8,-3.12,Graduate
1,1,1,171,1,1,1900-01-06 15:00:00,1,3,3,2,2,1900-01-06 18:05:00,1,0,0,1,1,0,19,0,0,0,0,0,00:00:00,0,0,0,0,0,00:00:00,0,16:02:00,00:03:00,-0.92,Dropout
2,39,1,8014,0,19,1900-01-05 13:01:00,1,34,34,0,0,1900-01-05 10:00:00,0,0,0,1,1,0,38,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,09:04:00,-0.8,-3.12,Dropout
2,7,1,9130,1,2,1900-01-04 14:00:00,1,19,19,4,8,1900-01-04 14:00:00,1,0,0,1,1,0,37,0,0,6,9,0,00:00:00,0,0,6,6,0,00:00:00,0,16:02:00,00:03:00,-0.92,Dropout
1,39,1,9670,1,1,1900-01-05 00:00:00,1,1,19,4,10,1900-01-05 22:03:00,1,0,0,1,0,1,26,0,0,6,6,6,13333333333333300,0,0,6,10,5,14:05:00,0,10:08:00,01:04:00,0.093055556,Graduate
1,17,1,9238,1,1,1900-01-05 10:00:00,1,37,37,9,9,1900-01-05 02:00:00,1,0,0,1,0,1,21,0,0,6,8,1,10:00:00,0,0,6,13,5,11:04:00,0,12:07:00,03:07:00,-1.7,Enrolled
1,1,3,9085,1,1,1900-01-06 14:00:00,1,1,19,9,9,1900-01-06 09:06:00,1,0,0,1,0,1,18,0,0,6,7,6,15666666666666600,0,0,6,8,6,15285714285714200,0,08:09:00,01:04:00,03:51:00,Graduate
1,1,1,9853,1,1,1900-01-05 02:00:00,1,3,19,2,3,1900-01-04 16:09:00,0,0,0,1,0,0,18,0,0,7,9,7,11857142857142800,0,0,7,7,7,11857142857142800,0,16:02:00,00:03:00,-0.92,Graduate
1,1,1,9085,1,1,1900-01-05 20:00:00,1,3,1,2,4,1900-01-05 04:01:00,0,0,0,1,0,0,18,0,0,5,12,5,14:05:00,2,0,5,5,5,13:06:00,0,09:04:00,-0.8,-3.12,Graduate
1,17,1,9238,1,1,1900-01-05 16:00:00,1,38,1,9,4,1900-01-05 09:07:00,0,0,0,1,0,0,19,0,0,6,6,6,12166666666666600,0,0,6,7,6,13714285714285700,0,15:05:00,02:08:00,-4.06,Graduate
1,1,1,9773,1,1,1900-01-04 15:00:00,1,19,19,9,9,1900-01-04 14:00:00,1,0,0,1,0,0,18,0,0,6,6,5,12:06:00,0,0,6,8,6,12:00:00,0,11:01:00,00:06:00,02:02:00,Graduate
1,17,2,9500,1,1,1900-01-06 01:00:00,1,2,38,3,8,1900-01-05 16:03:00,1,0,0,1,0,0,18,0,0,8,12,7,12285714285714200,0,0,8,12,7,12285714285714200,0,12:07:00,03:07:00,-1.7,Enrolled
1,17,1,9238,1,1,1900-01-05 13:01:00,1,38,38,191,193,1900-01-06 02:00:00,0,0,1,1,0,1,19,0,0,6,6,6,12666666666666600,0,0,6,7,6,13:00:00,0,08:09:00,01:04:00,03:51:00,Graduate
1,1,1,9500,1,1,1900-01-05 20:00:00,1,19,38,7,8,1900-01-05 09:09:00,0,0,0,1,0,0,19,0,0,7,0,0,00:00:00,0,0,8,0,0,00:00:00,0,16:02:00,00:03:00,-0.92,Dropout
1,1,1,9254,1,1,1900-01-05 20:00:00,1,19,1,9,8,1900-01-05 20:09:00,1,0,0,1,0,1,18,0,0,6,7,6,12857142857142800,0,0,6,10,4,13:00:00,0,12:07:00,03:07:00,-1.7,Graduate
2,1,1,9500,1,1,1900-01-06 12:00:00,1,1,1,9,10,1900-01-05 15:05:00,0,0,0,1,0,0,18,0,0,8,8,7,13:09:00,0,0,8,8,7,13:09:00,0,12:07:00,03:07:00,-1.7,Graduate
1,1,1,9500,1,1,1900-01-05 12:00:00,1,38,37,9,7,1900-01-05 02:00:00,1,0,0,1,0,1,20,0,0,8,8,7,13817142857142800,0,0,8,8,7,13817142857142800,0,10:08:00,01:04:00,0.093055556,Graduate
1,53,1,9556,1,42,1900-01-05 20:00:00,1,1,19,4,5,1900-01-05 20:00:00,0,0,0,1,0,1,22,0,1,7,10,6,13314285714285700,0,2,8,10,7,12875,0,08:09:00,01:04:00,03:51:00,Graduate
1,1,1,9130,1,1,1900-01-06 20:00:00,1,34,1,0,0,1900-01-06 19:00:00,0,0,0,1,0,0,18,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,07:06:00,02:06:00,00:32:00,Dropout
1,17,4,9254,1,1,1900-01-04 17:00:00,1,38,19,7,7,1900-01-04 11:04:00,1,0,0,1,0,1,19,0,0,6,6,6,12166666666666600,0,0,6,6,6,12166666666666600,0,12:04:00,00:05:00,0.096527778,Graduate
1,1,1,9254,1,1,1900-01-05 02:00:00,1,37,37,9,9,1900-01-04 18:03:00,1,0,0,0,0,1,20,0,0,6,12,4,11:25:00,0,0,6,12,3,11333333333333300,0,07:06:00,02:06:00,00:32:00,Dropout
1,43,1,9070,1,1,1900-01-06 06:00:00,1,2,3,3,2,1900-01-05 20:08:00,0,0,0,1,0,0,19,0,1,6,6,5,12:04:00,0,0,6,8,6,0.552083333,0,10:08:00,01:04:00,0.093055556,Enrolled
1,1,2,9773,1,1,1900-01-05 15:00:00,1,37,37,5,5,1900-01-05 06:03:00,1,1,0,1,0,1,20,0,0,6,6,6,14666666666666600,0,0,6,7,6,14571428571428500,0,08:09:00,01:04:00,03:51:00,Graduate
1,39,1,9085,1,1,1900-01-05 13:01:00,1,3,19,2,9,1900-01-04 14:00:00,0,0,0,1,0,0,28,0,0,6,15,4,12:00:00,0,0,6,14,4,12:00:00,0,11:01:00,00:06:00,02:02:00,Dropout
1,1,2,9085,1,1,1900-01-05 02:00:00,1,1,1,193,101,1900-01-05 06:02:00,0,0,0,1,0,0,19,0,0,6,8,6,14:00:00,0,0,6,18,3,12666666666666600,0,12:04:00,00:05:00,0.096527778,Graduate
1,42,1,9003,1,39,1900-01-05 20:00:00,1,19,1,5,5,1900-01-05 20:00:00,0,0,0,1,0,0,22,0,0,6,10,6,12571428571428500,0,0,6,12,4,13666666666666600,0,15:05:00,02:08:00,-4.06,Enrolled
1,1,1,9085,1,1,1900-01-05 18:00:00,1,1,3,9,1,1900-01-05 03:00:00,1,0,0,1,0,0,19,0,1,6,14,6,15538461538461500,0,0,6,9,6,12625,0,15:05:00,02:08:00,-4.06,Graduate
1,1,3,9773,1,1,1900-01-05 10:00:00,1,19,19,5,5,1900-01-06 13:00:00,1,0,0,0,0,0,18,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,13:09:00,-0.3,0.054861111,Dropout
1,5,1,9130,1,1,1900-01-06 13:00:00,1,5,43,2,2,1900-01-06 05:07:00,1,0,0,1,0,0,18,0,0,6,6,6,15:00:00,0,0,6,6,6,14833333333333300,0,08:09:00,01:04:00,03:51:00,Graduate
1,43,1,9130,1,1,1900-01-05 20:00:00,1,2,1,2,3,1900-01-05 20:00:00,1,0,0,1,0,0,22,0,0,5,11,4,12:25:00,0,0,5,9,5,13285714285714200,0,12:07:00,03:07:00,-1.7,Graduate
1,53,1,9085,1,42,1900-01-07 02:00:00,1,1,19,4,7,1900-01-07 02:00:00,0,0,0,1,0,0,20,0,7,11,13,11,15692307692307600,0,4,9,9,9,15555555555555500,0,08:09:00,01:04:00,03:51:00,Graduate
1,39,1,9991,0,1,1900-01-06 06:00:00,1,1,37,9,7,1900-01-05 10:02:00,0,0,0,1,0,1,24,0,0,5,7,5,12285714285714200,0,0,5,9,5,0.552083333,1,16:02:00,00:03:00,-0.92,Graduate
1,17,1,171,1,1,1900-01-06 02:00:00,1,1,38,9,9,1900-01-05 15:05:00,1,0,1,1,0,0,22,0,12,17,19,12,11833333333333300,0,10,17,22,11,11:25:00,0,11:01:00,00:06:00,02:02:00,Enrolled
1,43,1,8014,0,1,1900-01-05 00:00:00,1,38,19,5,4,1900-01-04 22:03:00,0,0,0,1,0,0,20,0,2,6,6,6,12166666666666600,0,0,6,7,5,14:00:00,0,12:07:00,03:07:00,-1.7,Enrolled
1,1,1,9556,1,1,1900-01-04 22:00:00,1,19,38,9,9,1900-01-04 20:03:00,1,0,0,1,0,1,20,0,0,7,10,7,1188888888888880,0,0,8,10,8,1195625,0,12:07:00,03:07:00,-1.7,Graduate
2,7,1,8014,0,3,1900-01-05 00:00:00,1,38,1,9,9,1900-01-05 00:00:00,0,0,0,0,0,0,35,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,10:08:00,01:04:00,0.093055556,Dropout
1,1,1,9670,1,1,1900-01-06 10:00:00,1,1,1,5,7,1900-01-06 10:07:00,0,0,0,1,0,1,18,0,0,5,6,5,11:08:00,0,0,5,5,5,12:06:00,0,09:04:00,-0.8,-3.12,Graduate
1,17,2,9238,1,1,1900-01-05 19:00:00,1,2,3,3,3,1900-01-05 12:07:00,1,0,0,1,0,0,19,0,0,6,7,6,11166666666666600,0,0,6,9,6,11666666666666600,0,09:04:00,-0.8,-3.12,Graduate
1,18,1,9500,1,1,1900-01-05 16:00:00,1,3,3,3,3,1900-01-05 10:08:00,0,0,0,1,0,0,18,0,0,7,7,7,1405714285714280,0,0,8,9,8,14:06:00,0,16:02:00,00:03:00,-0.92,Graduate
1,1,2,9254,1,1,1900-01-05 10:00:00,1,1,38,4,9,1900-01-05 02:07:00,1,0,0,1,0,0,18,0,0,6,10,4,0.510416667,0,0,6,13,4,10:00:00,0,07:06:00,02:06:00,00:32:00,Dropout
2,39,1,9238,1,19,1900-01-05 13:01:00,1,1,2,4,6,1900-01-05 10:00:00,0,0,0,1,0,0,31,0,0,6,6,6,13166666666666600,0,0,6,8,6,13:00:00,0,09:04:00,-0.8,-3.12,Enrolled
1,17,1,9238,1,1,1900-01-05 13:00:00,1,19,19,5,7,1900-01-05 03:06:00,0,0,0,1,0,1,19,0,0,6,7,6,13:05:00,0,0,6,7,6,14:00:00,0,15:05:00,02:08:00,-4.06,Graduate
1,18,1,9500,1,1,1900-01-05 23:00:00,1,38,37,4,9,1900-01-04 20:05:00,1,0,0,1,0,1,20,0,0,7,10,7,12625,0,0,8,8,8,130625,0,15:05:00,02:08:00,-4.06,Graduate
1,17,3,9085,1,1,1900-01-04 21:00:00,1,19,38,5,7,1900-01-04 15:01:00,0,0,0,1,0,0,21,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,15:05:00,02:08:00,-4.06,Dropout
1,1,3,9500,1,1,1900-01-06 01:00:00,1,19,38,9,7,1900-01-05 16:03:00,1,0,0,1,0,1,18,0,0,8,8,7,13971428571428500,0,0,8,8,7,13971428571428500,0,12:07:00,03:07:00,-1.7,Graduate
1,1,5,9070,1,1,1900-01-05 14:00:00,1,34,1,5,7,1900-01-05 09:08:00,1,0,0,1,0,0,18,0,0,6,7,2,11:00:00,0,0,6,0,0,00:00:00,0,09:04:00,-0.8,-3.12,Dropout
2,39,1,9991,0,1,1900-01-07 02:00:00,1,38,19,4,8,1900-01-05 14:07:00,0,0,0,1,0,0,33,0,0,5,5,5,12:08:00,0,0,5,6,5,15333333333333300,0,10:08:00,01:04:00,0.093055556,Graduate
1,1,2,9670,1,1,1900-01-05 23:00:00,1,37,37,9,7,1900-01-05 11:08:00,1,0,0,1,0,1,18,0,0,6,8,6,13571428571428500,0,0,6,6,5,12:08:00,0,12:04:00,00:05:00,0.096527778,Enrolled
1,1,1,171,1,1,1900-01-05 20:00:00,1,37,37,7,9,1900-01-05 06:08:00,1,0,0,0,0,1,18,0,0,0,0,0,00:00:00,0,0,0,0,0,00:00:00,0,12:07:00,03:07:00,-1.7,Dropout
1,1,1,9085,1,1,1900-01-05 11:00:00,1,37,37,9,6,1900-01-05 10:07:00,0,0,1,1,0,0,21,0,0,5,9,2,11:05:00,0,0,5,13,4,11:00:00,1,10:08:00,01:04:00,0.093055556,Enrolled
1,17,3,9254,1,1,1900-01-04 19:00:00,1,37,19,5,5,1900-01-04 13:08:00,1,0,0,1,0,0,19,0,0,6,8,4,11:25:00,0,0,6,8,4,12:00:00,0,10:08:00,01:04:00,0.093055556,Enrolled
1,7,1,9991,0,3,1900-01-05 10:00:00,1,3,19,2,3,1900-01-05 13:09:00,0,0,0,1,0,0,28,0,0,5,7,5,13714285714285700,0,0,5,7,5,13142857142857100,0,16:02:00,00:03:00,-0.92,Graduate
2,39,1,9147,1,1,1900-01-05 10:00:00,1,1,19,9,9,1900-01-04 13:09:00,0,0,0,0,0,0,29,0,0,4,4,0,00:00:00,0,0,5,0,0,00:00:00,0,12:07:00,03:07:00,-1.7,Dropout
1,44,1,9130,1,39,1900-01-06 16:00:00,1,1,37,3,3,1900-01-06 16:00:00,1,0,1,0,0,0,36,0,2,6,9,6,12:00:00,0,1,6,8,3,14666666666666600,0,12:04:00,00:05:00,0.096527778,Dropout
1,39,1,8014,0,19,1900-01-05 13:01:00,1,37,37,9,7,1900-01-04 10:05:00,0,0,0,1,0,1,32,0,0,6,7,6,12666666666666600,0,0,6,7,6,13333333333333300,0,12:07:00,03:07:00,-1.7,Graduate
1,39,1,9500,1,1,1900-01-05 10:00:00,1,38,37,5,7,1900-01-05 00:00:00,1,0,0,1,0,1,25,0,0,8,11,7,13:29:00,3,0,8,11,7,13:29:00,3,09:04:00,-0.8,-3.12,Enrolled
2,43,1,9991,0,1,1900-01-05 20:00:00,1,37,37,3,10,1900-01-04 11:08:00,0,0,0,1,0,0,33,0,8,10,15,8,10375,0,7,10,13,9,10444444444444400,0,07:06:00,02:06:00,00:32:00,Enrolled
2,43,1,8014,0,14,1900-01-05 13:01:00,1,34,34,0,0,1900-01-04 04:00:00,0,0,0,0,0,0,34,0,3,7,13,3,12:00:00,0,2,7,15,1,13:00:00,1,09:04:00,-0.8,-3.12,Dropout
2,39,1,8014,0,1,1900-01-06 06:00:00,1,34,34,0,0,1900-01-04 16:05:00,0,0,0,1,0,0,33,0,0,6,10,5,11:04:00,0,1,6,7,6,11166666666666600,0,07:06:00,02:06:00,00:32:00,Graduate
1,43,1,9991,0,1,1900-01-05 20:00:00,1,37,38,9,8,1900-01-05 15:05:00,0,0,1,0,0,0,29,0,0,5,15,2,13:25:00,0,0,5,12,3,12:06:00,3,16:02:00,00:03:00,-0.92,Dropout
1,1,1,9500,1,1,1900-01-06 01:00:00,1,1,1,4,10,1900-01-06 01:00:00,0,0,0,1,0,0,18,0,0,7,7,6,13861666666666600,0,0,8,16,0,00:00:00,1,12:04:00,00:05:00,0.096527778,Dropout
1,1,1,9773,1,1,1900-01-05 06:00:00,1,37,38,7,7,1900-01-04 23:00:00,0,0,0,1,0,1,18,0,0,6,6,6,12166666666666600,0,0,6,7,6,12142857142857100,0,15:05:00,02:08:00,-4.06,Graduate
2,7,1,9238,1,3,1900-01-05 10:00:00,1,37,19,4,5,1900-01-05 10:00:00,0,0,0,1,0,0,38,0,0,6,17,4,0.59375,0,0,6,15,6,14:05:00,0,16:02:00,00:03:00,-0.92,Graduate
1,1,4,9500,1,1,1900-01-05 15:00:00,1,38,37,9,8,1900-01-05 06:03:00,1,0,0,1,0,1,19,0,0,7,7,6,15433333333333300,0,0,7,7,6,15433333333333300,0,07:06:00,02:06:00,00:32:00,Graduate
4,39,1,8014,0,19,1900-01-05 13:01:00,1,37,37,9,9,1900-01-04 17:05:00,0,0,0,1,0,1,39,0,0,6,6,6,13833333333333300,0,0,6,6,6,15:05:00,0,11:01:00,00:06:00,02:02:00,Graduate
1,43,1,9991,0,3,1900-01-05 00:00:00,1,37,37,9,9,1900-01-05 00:00:00,0,0,0,1,0,0,37,0,7,14,21,12,11833333333333300,0,11,12,15,11,11363636363636300,0,12:07:00,03:07:00,-1.7,Graduate
1,17,2,9556,1,1,1900-01-05 00:00:00,1,37,37,5,5,1900-01-04 15:03:00,1,0,0,1,0,0,32,0,0,7,7,0,00:00:00,0,0,8,8,0,00:00:00,0,16:02:00,00:03:00,-0.92,Dropout
1,18,1,9238,1,1,1900-01-06 03:00:00,1,38,34,4,0,1900-01-05 10:02:00,0,0,0,1,0,0,18,0,0,1,1,0,00:00:00,1,0,6,0,0,00:00:00,0,10:08:00,01:04:00,0.093055556,Dropout
1,43,1,9556,1,1,1900-01-06 05:00:00,1,1,1,4,8,1900-01-05 20:02:00,1,1,0,1,0,0,20,0,1,7,9,7,12333333333333300,0,0,8,8,8,12625,0,12:07:00,03:07:00,-1.7,Enrolled
1,1,5,9070,1,1,1900-01-05 04:00:00,1,37,37,9,9,1900-01-04 17:09:00,1,0,0,1,0,0,20,0,0,6,6,6,11166666666666600,0,0,6,6,6,12166666666666600,0,07:06:00,02:06:00,00:32:00,Graduate
1,17,1,9085,1,1,1900-01-05 13:01:00,1,37,37,9,9,1900-01-04 03:00:00,1,0,0,1,0,1,23,0,0,6,6,6,14666666666666600,0,0,6,8,6,12428571428571400,0,08:09:00,01:04:00,03:51:00,Graduate
1,1,2,9147,1,1,1900-01-05 05:00:00,1,1,19,4,9,1900-01-05 04:00:00,1,0,0,1,0,0,19,0,0,5,5,5,11:02:00,0,0,5,11,4,0.510416667,0,10:08:00,01:04:00,0.093055556,Enrolled
1,1,1,9238,1,1,1900-01-05 21:00:00,1,37,38,9,10,1900-01-05 18:09:00,0,0,0,1,0,0,18,0,0,6,9,6,13714285714285700,0,0,6,6,6,14166666666666600,0,13:09:00,-0.3,0.054861111,Graduate
1,1,1,9147,1,1,1900-01-05 11:00:00,1,38,19,9,9,1900-01-05 10:00:00,1,0,0,1,1,0,19,0,0,5,5,5,12:08:00,0,0,5,10,5,11444444444444400,0,10:08:00,01:04:00,0.093055556,Graduate
1,17,4,9773,1,1,1900-01-04 22:00:00,1,1,38,5,7,1900-01-05 00:08:00,1,0,0,1,0,0,20,0,0,6,9,4,13:25:00,0,0,6,11,5,11:08:00,0,12:04:00,00:05:00,0.096527778,Graduate
1,1,6,9500,1,1,1900-01-05 09:00:00,1,37,19,9,7,1900-01-05 07:08:00,1,0,0,1,0,0,19,0,0,8,10,6,0.595833333,1,0,8,10,6,0.595833333,1,09:04:00,-0.8,-3.12,Dropout
1,17,3,9500,1,1,1900-01-05 16:00:00,1,37,38,4,5,1900-01-05 06:00:00,1,0,0,1,0,0,19,0,0,8,8,7,15:11:00,0,0,8,8,7,15:11:00,0,10:08:00,01:04:00,0.093055556,Graduate
1,1,2,9238,1,1,1900-01-05 14:00:00,1,1,19,4,5,1900-01-05 06:00:00,0,0,0,1,0,0,18,0,0,6,10,4,11:00:00,0,0,6,8,5,11:02:00,0,10:08:00,01:04:00,0.093055556,Graduate
1,1,1,9500,1,1,1900-01-06 09:00:00,1,38,19,9,5,1900-01-05 18:05:00,1,0,0,1,0,1,20,0,0,8,8,7,15798571428571400,0,0,8,8,7,15798571428571400,0,10:08:00,01:04:00,0.093055556,Graduate
1,1,3,9500,1,1,1900-01-04 23:00:00,1,19,37,9,9,1900-01-04 23:04:00,1,0,0,1,0,0,20,0,0,7,7,7,13775714285714200,0,0,8,8,8,15599999999999900,0,12:04:00,00:05:00,0.096527778,Graduate
4,39,1,9500,1,1,1900-01-05 20:00:00,1,38,37,7,7,1900-01-04 05:05:00,1,0,0,1,0,0,24,0,0,8,11,7,12:16:00,0,0,8,11,7,12:16:00,0,10:08:00,01:04:00,0.093055556,Graduate
4,39,2,9556,1,1,1900-01-05 13:01:00,1,38,37,7,7,1900-01-04 05:05:00,1,0,0,1,0,0,24,0,0,7,0,0,00:00:00,0,0,7,0,0,00:00:00,0,10:08:00,01:04:00,0.093055556,Dropout
1,17,2,9773,1,1,1900-01-05 10:00:00,1,2,1,2,7,1900-01-05 06:02:00,1,0,0,1,0,0,20,0,0,6,6,6,14333333333333300,0,0,6,6,6,15:05:00,0,12:04:00,00:05:00,0.096527778,Graduate
1,1,3,9070,1,1,1900-01-05 08:00:00,1,19,19,3,3,1900-01-05 09:08:00,1,0,0,1,0,0,20,0,0,6,6,6,11833333333333300,0,0,6,6,3,13333333333333300,0,09:04:00,-0.8,-3.12,Enrolled
1,1,1,9085,1,1,1900-01-06 01:00:00,1,38,37,3,9,1900-01-05 18:04:00,1,0,0,0,0,0,18,0,0,6,7,6,14833333333333300,0,0,6,8,6,12:05:00,0,08:09:00,01:04:00,03:51:00,Enrolled
1,1,1,9500,1,1,1900-01-06 02:00:00,1,1,37,9,9,1900-01-05 09:03:00,0,0,0,1,0,0,18,0,0,8,8,7,14:02:00,0,0,8,8,7,14:02:00,0,12:07:00,03:07:00,-1.7,Graduate
1,1,1,9085,1,1,1900-01-04 23:00:00,1,2,1,4,3,1900-01-04 17:01:00,1,0,0,1,0,0,21,0,0,5,6,5,12:02:00,0,0,5,5,5,13:02:00,0,10:08:00,01:04:00,0.093055556,Graduate
1,17,1,9853,1,1,1900-01-06 16:00:00,1,1,38,4,10,1900-01-06 00:03:00,1,0,0,1,0,0,18,0,0,6,10,4,13:00:00,0,0,6,9,5,13666666666666600,0,09:04:00,-0.8,-3.12,Graduate
1,17,5,9500,1,1,1900-01-06 00:00:00,1,19,1,5,3,1900-01-05 21:00:00,1,0,0,1,0,1,19,0,0,8,8,7,12485714285714200,0,0,8,8,7,12485714285714200,0,12:07:00,03:07:00,-1.7,Graduate
1,7,1,9085,1,40,1900-01-05 10:00:00,1,1,1,4,4,1900-01-05 10:00:00,1,0,0,1,0,0,22,0,0,6,7,6,17:00:00,0,0,6,7,6,16285714285714200,0,11:01:00,00:06:00,02:02:00,Graduate
1,17,3,9238,1,1,1900-01-05 02:00:00,1,19,19,7,7,1900-01-04 21:05:00,1,0,0,1,0,0,19,0,0,6,7,5,10:08:00,0,0,6,9,6,10166666666666600,0,08:09:00,01:04:00,03:51:00,Graduate
1,1,3,9500,1,1,1900-01-06 09:00:00,6,37,37,9,9,1900-01-05 11:08:00,1,0,0,1,0,0,18,1,0,7,7,6,14716666666666600,0,0,7,7,6,14716666666666600,0,07:06:00,02:06:00,00:32:00,Graduate
1,1,1,9085,1,1,1900-01-06 03:00:00,1,37,19,9,5,1900-01-05 13:07:00,1,0,0,1,0,1,19,0,0,5,10,2,13:05:00,0,0,5,11,5,11:04:00,1,10:08:00,01:04:00,0.093055556,Enrolled
1,43,1,9500,1,1,1900-01-05 01:00:00,1,38,19,5,5,1900-01-04 19:04:00,1,0,0,1,0,1,24,0,0,8,8,7,11971428571428500,0,0,8,8,7,11971428571428500,0,12:07:00,03:07:00,-1.7,Enrolled
1,1,3,9085,1,1,1900-01-05 14:00:00,1,38,19,9,5,1900-01-05 09:01:00,0,0,0,1,0,0,19,0,0,5,7,3,12:00:00,0,0,5,7,4,13:05:00,0,07:06:00,02:06:00,00:32:00,Enrolled
1,1,1,8014,0,1,1900-01-05 13:00:00,1,38,38,5,2,1900-01-05 15:05:00,0,0,0,1,0,0,34,0,0,6,7,6,12333333333333300,0,0,6,6,6,11666666666666600,0,10:08:00,01:04:00,0.093055556,Graduate
